id,enabled,installdat,type,elevation,watertype,jointtype,material,diameter1,diameter2,rotation,modelid,comment,status,mfg,megalugmfg,megalugmdl,fitangle,surveyelev,globalid,creator,creationda,editdate,editor,newt,northing,easting,icon_url
"4159",Yes,2007/06/01,Coupling,5158.9,Potable,Other,Other,"2","2","0",FIT3891,,Active,,,,,,5af2d758-a4d0-488f-9e82-21785eab6f7c,lkoons,2019/02/13,2019/02/13,lkoons,,1455433.75413647,3164528.58237047,./0.png
"4160",Yes,2007/06/01,SolidSleeve,5170.079,Potable,Mechanical,DuctileIron,"12","12","0",FIT3892,,Active,Star,Star,"3500",,,238d17a8-afcb-4f85-9e15-63631befe22e,lkoons,2019/02/13,2019/02/13,lkoons,,1455711.55541815,3164520.84550931,./0.png
"4161",Yes,2007/06/01,SolidSleeve,5169.274,Potable,Mechanical,DuctileIron,"12","12","0",FIT3893,,Active,Star,Star,"3500",,,0e4112a1-ed39-4e10-8ceb-971b9539c764,lkoons,2019/02/13,2019/02/13,lkoons,,1455715.57739173,3164520.8336983,./0.png
"4162",Yes,2007/06/01,Tee,5170.361,Potable,Mechanical,DuctileIron,"12","8","90",FIT3894,,Active,Star,Star,"3500",,,0f7ac066-8e6a-49a6-9da3-d35b5c9d0572,lkoons,2019/02/13,2019/02/13,lkoons,,1455749.60357039,3164521.58500914,./0.png
"4163",Yes,2007/06/01,SolidSleeve,5173.049,Potable,Mechanical,DuctileIron,"8","8","90",FIT3895,,Active,Star,Star,"3500",,,44184e09-5716-4757-a2db-a211b7aef799,lkoons,2019/02/13,2019/02/13,lkoons,,1455749.01564506,3164601.59895672,./0.png
"4164",Yes,,Bend,4770.033,Potable,Glue,PVC,"2","2","0",FIT3896,,Active,,,,"90",,8dd30f1c-08a4-412a-b72a-c27ec9d0446f,lkoons,2019/02/13,2019/02/13,lkoons,,1424322.9908988,3214764.76437822,./0.png
"4165",Yes,,SolidSleeve,4752.045,Potable,Mechanical,DuctileIron,"4","4","0",FIT3897,,Active,Tyler,,,,,5b63527b-4d94-4fa3-83bf-4f5a6c505890,lkoons,2019/02/13,2019/02/13,lkoons,,1419047.60020289,3210144.71193856,./0.png
"4166",Yes,,Saddle,0,Potable,Other,Other,"20",Unknown,"0",FIT3898,,Active,,,,,,3875ea37-9268-42cb-a216-912e69524f52,lkoons,2019/02/13,2019/02/13,lkoons,,1442057.86914289,3176979.08798122,./0.png
"4167",Yes,2007/07/03,Coupling,4823.053,Potable,Gasket,DuctileIron,"8","8","0",FIT3899,,Retired,Powerseal,,,,,dadd3171-57bd-4ff6-a1b8-243ba20759fc,lkoons,2019/02/13,2019/02/13,lkoons,,1421729.43046914,3260208.96581247,./0.png
"4168",Yes,2007/07/03,Cross,4822.918,Potable,Mechanical,DuctileIron,"8","8","0",FIT3900,,Active,Tyler,Star,,,,047bd7fa-8fe4-455c-acac-633ab9368b9a,lkoons,2019/02/13,2019/02/13,lkoons,,1421731.53938881,3260208.95695423,./0.png
"4169",Yes,2007/07/03,Bend,4822.631,Potable,Mechanical,DuctileIron,"8","8","0",FIT3901,,Active,Tyler,,,"45",,4388018b-7411-4d74-bee1-4062e48998d9,lkoons,2019/02/13,2019/02/13,lkoons,,1421731.76051697,3260213.02879646,./0.png
"4170",Yes,2007/07/03,Bend,4823.998,Potable,Mechanical,DuctileIron,"8","8","0",FIT3902,,Active,Tyler,,,"45",,7130447f-074e-4745-8c52-f96d4250b313,lkoons,2019/02/13,2019/02/13,lkoons,,1421731.71392915,3260214.45759939,./0.png
"4171",Yes,2007/07/03,Tee,4824.057,Potable,Mechanical,DuctileIron,"8","8","180",FIT3903,,Active,Tyler,,,,,f2ce8c71-0900-46e9-bbef-47b8889fd89b,lkoons,2019/02/13,2019/02/13,lkoons,,1421731.70343047,3260218.10588606,./0.png
"4172",Yes,,Bend,0,Potable,Unknown,AC,"8","8","0",FIT3904,,Retired,,,,"90",,51e25460-6782-4661-8d33-bd333507c64d,lkoons,2019/02/13,2019/02/13,lkoons,,1421724.30219856,3260208.96548438,./0.png
"4173",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","6","270",FIT3905,,Active,,,,,,5c70bc90-d93b-4631-8edf-07eed97ba0ca,lkoons,2019/02/13,2019/02/13,lkoons,,1497343.94229756,3196453.36989872,./0.png
"4174",Yes,2007/04/05,Reducer,4824.132,Potable,Mechanical,DuctileIron,"8","4","90",FIT3906,,Active,Tyler,Ebba,"4000",,,f336ef99-0196-4e3a-a5c5-37e35b656c0c,lkoons,2019/02/13,2019/02/13,lkoons,,1421689.54767489,3260217.25352556,./0.png
"4175",Yes,2007/04/05,Bend,4824.059,Potable,Mechanical,DuctileIron,"8","8","0",FIT3907,,Active,Tyler,Ebba,"4000","45",,d266ac9a-36f9-49b8-91c5-cab6a82712bc,lkoons,2019/02/13,2019/02/13,lkoons,,1421687.00732565,3260217.24991664,./0.png
"4176",Yes,2007/07/05,Bend,4824.506,Potable,Mechanical,DuctileIron,"8","8","0",FIT3908,,Active,Tyler,Ebba,"4000","45",,6ca6b854-8432-4c9a-95ab-721e9b237138,lkoons,2019/02/13,2019/02/13,lkoons,,1421671.85840581,3260229.96314581,./0.png
"4177",Yes,2007/07/05,Tee,4824.879,Potable,Mechanical,DuctileIron,"16","8","0",FIT3909,,Active,Tyler,Ebba,"4000",,,414767b6-4651-4b4a-8d94-6e7d4cf11da9,lkoons,2019/02/13,2019/02/13,lkoons,,1421665.48374665,3260229.12686139,./0.png
"4178",Yes,,Reducer,0,Potable,Mechanical,DuctileIron,"8","4","270",FIT3910,,Active,,,,,,97e70a8d-76ac-4014-9320-9d40bc07ad11,lkoons,2019/02/13,2019/02/13,lkoons,,1421701.57094482,3260217.14985122,./0.png
"4179",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT3911,,Active,,,,"45",,e2db5122-267f-4ae6-9fe5-0db39c9b6035,lkoons,2019/02/13,2019/02/13,lkoons,,1433255.46483172,3169855.87945864,./0.png
"4180",Yes,,Tee,4925.806,Potable,Mechanical,DuctileIron,"6","6","270",FIT3912,,Active,Tyler,Star,,,,9ea4d11a-da63-401d-b7cf-3e5d7c6de553,lkoons,2019/02/13,2019/02/13,lkoons,,1442119.06193389,3176981.1394863,./0.png
"4181",Yes,,Bend,4934.105,Potable,Mechanical,DuctileIron,"6","6","0",FIT3913,,Active,Tyler,Star,,"45",,254014df-a8a2-43b2-9e73-5074585ce297,lkoons,2019/02/13,2019/02/13,lkoons,,1443015.90790923,3177204.38969597,./0.png
"4182",Yes,,Saddle,4933.885,Potable,Unknown,Unknown,"6","1","0",FIT3914,,Active,,,,,,a93c02ab-398c-49d5-8785-8bcf0199b4dd,lkoons,2019/02/13,2019/02/13,lkoons,,1443016.8452433,3177228.30467439,./0.png
"4183",Yes,,Saddle,4933.852,Potable,Unknown,Unknown,"6","1","0",FIT3915,,Active,,,,,,3f76f818-aee9-45fe-b6a8-10b1f4330f0b,lkoons,2019/02/13,2019/02/13,lkoons,,1443016.78356364,3177230.16884388,./0.png
"4184",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"12","12","0",FIT3916,,Active,,,,"45",,83d2a874-d8aa-4e0c-a822-1e7673d546fb,lkoons,2019/02/13,2019/02/13,lkoons,,1431368.74485189,3169950.79068613,./0.png
"4185",Yes,,Bend,4902.38,Potable,Glue,PVC,"2","2","0",FIT3917,,Active,,,,"90",,ccf6cd9b-8390-489b-9289-d63168e82b20,lkoons,2019/02/13,2019/02/13,lkoons,,1466286.99850605,3237222.91204713,./0.png
"4186",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT3918,,Active,,,,"90",,916750bd-c6a5-4e32-8520-8f8fc8136d9a,lkoons,2019/02/13,2019/02/13,lkoons,,1466247.29353298,3237223.10069506,./0.png
"4187",Yes,,Bend,0,Potable,Glue,PVC,"4","4","0",FIT3919,Long Sweep,Active,,,,"90",Ground,aa8bd71d-6435-44e2-9f4e-ec075ca8dfe9,lkoons,2019/02/13,2019/02/13,lkoons,,1396381.03267522,3239399.60290372,./0.png
"4188",Yes,,Bend,4615.843,Potable,Glue,PVC,"4","4","0",FIT3920,Long Sweep,Active,,,,"90",Feature,f27693b5-29ee-4863-bb08-0420a5d86506,lkoons,2019/02/13,2019/02/13,lkoons,,1396380.98936823,3239378.94316813,./0.png
"4189",Yes,,Tee,0,Potable,Glue,PVC,"4","3","90",FIT3921,,Active,,,,,,198fc836-8aa5-4ab0-bed9-96ccae0df732,lkoons,2019/02/13,2019/02/13,lkoons,,1396129.44295532,3239380.96219297,./0.png
"4190",Yes,,Coupling,4607.438,Potable,Gasket,PVC,"3","3","0",FIT3922,,Active,,,,,,c4cb28d8-cce4-48e2-8bb2-f45de7751be2,lkoons,2019/02/13,2019/02/13,lkoons,,1395075.49952514,3268331.87312305,./0.png
"4191",Yes,,Coupling,4607.364,Potable,Gasket,PVC,"3","3","0",FIT3923,,Active,,,,,,27cd7782-c034-4771-8b21-03d7e6e2300c,lkoons,2019/02/13,2019/02/13,lkoons,,1395072.26527965,3268331.91807047,./0.png
"4192",Yes,,Tee,4607.21,Potable,Glue,PVC,"3","3","270",FIT3924,,Active,,,,,,65da3951-456e-48b8-bb05-8eec85d96695,lkoons,2019/02/13,2019/02/13,lkoons,,1395073.87091948,3268331.7245013,./0.png
"4193",Yes,,Reducer,4607.278,Potable,Mechanical,DuctileIron,"6","3","180",FIT3925,,Active,Tyler,,,,,887f23ac-8481-4553-8fb5-9624bf071136,lkoons,2019/02/13,2019/02/13,lkoons,,1395073.83122139,3268329.88198531,./0.png
"4194",Yes,,Tee,4607.295,Potable,Mechanical,DuctileIron,"6","6","90",FIT3926,,Active,Tyler,,,,,a6b7e873-6fb1-4e10-be4d-f764b1ae261d,lkoons,2019/02/13,2019/02/13,lkoons,,1395073.79283564,3268326.52339622,./0.png
"4195",Yes,,Coupling,4607.051,Potable,Mechanical,DuctileIron,"6","6","0",FIT3927,,Active,,Star,"4000",,,97679cf6-cad0-4273-966a-d01b5e5d0f1b,lkoons,2019/02/13,2019/02/13,lkoons,,1394760.72193947,3268325.58770256,./0.png
"4196",Yes,,Reducer,4607.439,Potable,Flange,DuctileIron,"8","6","270",FIT3928,,Active,,,,,,65c7a8dd-d25f-46ae-8f73-0c1441a97d84,lkoons,2019/02/13,2019/02/13,lkoons,,1394681.09644257,3268326.58113889,./0.png
"4197",Yes,,Coupling,4607.205,Potable,Mechanical,DuctileIron,"6","6","0",FIT3929,,Active,,Star,"4000",,,1cbc1f21-ef49-4d32-ad7d-3e3778b9dd1d,lkoons,2019/02/13,2019/02/13,lkoons,,1394680.12301931,3268326.58638822,./0.png
"4198",Yes,,Reducer,4607.051,Potable,Flange,DuctileIron,"8","6","90",FIT3930,,Active,,,,,,32f310e0-e416-4a4f-a3bf-14d2c142fff6,lkoons,2019/02/13,2019/02/13,lkoons,,1394759.61957948,3268325.58376555,./0.png
"4199",Yes,,Tee,4592.146,Potable,Mechanical,DuctileIron,"6","6","0",FIT3931,,Active,,Star,,,,17e0a49c-4272-4d2c-9d13-3af0a73cff02,lkoons,2019/02/13,2019/02/13,lkoons,,1392745.51533997,3268353.08567905,./0.png
"4200",Yes,,Coupling,4592.196,Potable,Gasket,PVC,"2","2","0",FIT3932,,Active,,,,,,cbb4c7d3-856b-43d7-8f05-a454487801cf,lkoons,2019/02/13,2019/02/13,lkoons,,1392745.38443473,3268349.45937397,./0.png
"4201",Yes,,Tee,4591.681,Potable,Mechanical,DuctileIron,"6","6","180",FIT3933,,Active,,Star,,,,7190be44-efc8-424d-ab04-379c3c4acb16,lkoons,2019/02/13,2019/02/13,lkoons,,1392745.60129781,3268362.1831018,./0.png
"4202",Yes,,Tee,0,Potable,Glue,PVC,"3","2","0",FIT3934,,Active,,,,,,54eba9dd-f2b5-45ae-93df-d47b7e3a6963,lkoons,2019/02/13,2019/02/13,lkoons,,1423833.45382014,3242564.25930406,./0.png
"4203",Yes,,Cap,0,Potable,Glue,PVC,"2",Unknown,"90",FIT3935,,Active,,,,,,bac45bac-a5b4-4e2a-b60e-46f1ba38ba76,lkoons,2019/02/13,2019/02/13,lkoons,,1392746.65510148,3268362.1811333,./0.png
"4204",Yes,2007/08/01,Tee,5233.133,Potable,Mechanical,DuctileIron,"6","6","0",FIT3936,,Active,Tyler,Ford,1500C,,,fadc470d-04c5-44a7-9180-ff69d08dd00a,lkoons,2019/02/13,2019/02/13,lkoons,,1476166.97480907,3159454.97539172,./0.png
"4205",Yes,2007/08/01,SolidSleeve,5233.1,Potable,Mechanical,DuctileIron,"6","6","0",FIT3937,,Active,Tyler,Ford,1500C,,,f31fd8cc-18ac-4c58-9ec1-4d0f87d928ca,lkoons,2019/02/13,2019/02/13,lkoons,,1476166.89606906,3159457.37040006,./0.png
"4206",Yes,2007/08/01,Tee,5231.99,Potable,Mechanical,DuctileIron,"6","6","270",FIT3938,,Active,Tyler,Ford,1500C,,,5f318be6-c468-49bd-b1ab-7059dd45af52,lkoons,2019/02/13,2019/02/13,lkoons,,1476214.07478048,3159454.54691489,./0.png
"4207",Yes,2007/08/01,Tee,5232.267,Potable,Mechanical,DuctileIron,"16","6","180",FIT3939,,Active,Tyler,Ford,1500C,,,9835a439-e76b-40c4-9a49-4f30e10c0df5,lkoons,2019/02/13,2019/02/13,lkoons,,1476225.66432422,3159454.54494639,./0.png
"4208",Yes,2007/08/01,Cap,5232.223,Potable,Mechanical,DuctileIron,"16","16","0",FIT3940,,Active,Tyler,Ford,1500C,,,7ebc9938-c8a6-48ca-b608-6eaeda477273,lkoons,2019/02/13,2019/02/13,lkoons,,1476225.64595155,3159470.49110872,./0.png
"4209",Yes,,Tee,4744.795,Potable,Glue,PVC,"3","3","180",FIT3941,,Active,,,,,,cdef487c-1492-409f-b351-9081f41c4e64,lkoons,2019/02/13,2019/02/13,lkoons,,1419732.40034248,3223163.51529722,./0.png
"4210",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"4","4","0",FIT3942,,Active,,,,,,2a0acfa8-2f83-4727-9645-b07c3fdd324b,lkoons,2019/02/13,2019/02/13,lkoons,,1419401.21498123,3223163.37159672,./0.png
"4211",Yes,,Tee,0,Potable,Other,PVC,"2","2","90",FIT3943,,Active,,,,,,d2fd35c3-c988-4d69-bd64-9b1cc97a1bdb,lkoons,2019/02/13,2019/02/13,lkoons,,1419699.23013322,3223163.50217389,./0.png
"4212",Yes,,Saddle,4760.69,Potable,Other,Other,"3","0.75","0",FIT3944,,Active,,,,,,a08fd547-6a39-4271-90ef-9d81c5989670,lkoons,2019/02/13,2019/02/13,lkoons,,1422980.17173406,3223352.13959189,./0.png
"4213",Yes,,Bend,0,Potable,Glue,PVC,"3","3","0",FIT3945,,Active,,,,"90",,87129738-068f-4f2e-98d3-da6caed1c6f7,lkoons,2019/02/13,2019/02/13,lkoons,,1419733.08341198,3223405.77399905,./0.png
"4214",Yes,2007/08/01,Reducer,5345.995,Potable,Mechanical,DuctileIron,"16","8","90",FIT3946,,Active,Tyler,Ford,1500C,,,11b047c9-300f-4bd8-a611-cc1a6b8c89c3,lkoons,2019/02/13,2019/02/13,lkoons,,1480439.57321922,3154459.64745589,./0.png
"4215",Yes,2007/08/01,Tee,5346.455,Potable,Mechanical,PVC,"8","6","0",FIT3947,,Active,Tyler,Ford,1500C,,,8e0010ac-e4f9-4ae6-ab4c-bf4dc03c042f,lkoons,2019/02/13,2019/02/13,lkoons,,1480441.03647089,3154448.71145414,./0.png
"4216",Yes,2007/08/01,SolidSleeve,5346.794,Potable,Mechanical,DuctileIron,"8","8","0",FIT3948,,Active,Tyler,Ford,1500C,,,563db7b2-3646-4fd2-9987-46f5a76611c5,lkoons,2019/02/13,2019/02/13,lkoons,,1480440.22118381,3154444.09204081,./0.png
"4217",Yes,2007/08/01,Tee,5346.076,Potable,Mechanical,DuctileIron,"8","8","180",FIT3949,,Active,Tyler,Ford,1500C,,,9250d018-2390-41d7-884a-dac26aa289ab,lkoons,2019/02/13,2019/02/13,lkoons,,1480442.19263656,3154459.39876872,./0.png
"4218",Yes,2007/08/01,SolidSleeve,5347.14,Potable,Mechanical,DuctileIron,"8","8","0",FIT3950,,Active,Tyler,Ford,1500C,,,6c46a003-d59a-41c4-92f0-874d4e078a20,lkoons,2019/02/13,2019/02/13,lkoons,,1480455.95802897,3154430.51562439,./0.png
"4219",Yes,2007/08/01,Tee,5347.063,Potable,Mechanical,DuctileIron,"8","6","90",FIT3951,,Active,Tyler,Ford,1500C,,,af1e6b6f-54d2-4968-a596-5dbf952d87e7,lkoons,2019/02/13,2019/02/13,lkoons,,1480458.36845723,3154430.16555947,./0.png
"4220",Yes,2007/08/01,Tee,5346.242,Potable,Mechanical,DuctileIron,"6","6","180",FIT3952,,Active,Tyler,Ford,1500C,,,4df7403b-5fd4-438d-80a6-5833aaca2df9,lkoons,2019/02/13,2019/02/13,lkoons,,1480460.79693006,3154446.08383472,./0.png
"4221",Yes,2007/08/01,Cap,5346.198,Potable,Mechanical,DuctileIron,"6","2","0",FIT3953,,Active,Tyler,Ford,1500C,,,ca6673a5-5294-4d0f-9df0-2aafa5f5681b,lkoons,2019/02/13,2019/02/13,lkoons,,1480461.13059081,3154448.50607397,./0.png
"4222",Yes,2007/08/01,Bend,5345.687,Potable,Mechanical,DuctileIron,"16","16","0",FIT3954,,Active,Tyler,Ford,1500C,"45",,ed2893d3-7f69-4577-9cd4-ae1bd9f4dbd0,lkoons,2019/02/13,2019/02/13,lkoons,,1480422.96662514,3154462.03787105,./0.png
"4223",Yes,2007/08/01,Bend,5345.407,Potable,Mechanical,DuctileIron,"16","16","0",FIT3955,,Active,Tyler,Ford,1500C,"45",,66c04f80-6280-4abe-ac26-72979350d70a,lkoons,2019/02/13,2019/02/13,lkoons,,1480415.48009156,3154456.32101896,./0.png
"4224",Yes,2007/08/01,Tee,5345.273,Potable,Mechanical,PVC,"1","1","90",FIT3956,,Active,Tyler,Ford,1500C,,,9dea49a2-9657-446e-8dee-456ca524dcd6,lkoons,2019/02/13,2019/02/13,lkoons,,1480407.70812547,3154457.44700097,./0.png
"4225",Yes,2007/08/01,Bend,5341.07,Potable,Mechanical,DuctileIron,"16","16","0",FIT3957,,Active,Tyler,Ford,1500C,22 1/2,,a40e8437-8417-4607-a2e3-989c8c4ac435,lkoons,2019/02/13,2019/02/13,lkoons,,1480324.18729514,3154466.59757322,./0.png
"4226",Yes,2007/08/01,Bend,5307.272,Potable,Mechanical,DuctileIron,"16","16","0",FIT3958,,Active,Tyler,Ford,1500C,22 1/2,,f53a1ed1-dec6-4cfa-97de-7be472109f89,lkoons,2019/02/13,2019/02/13,lkoons,,1476129.77803306,3156260.68453622,./0.png
