id,enabled,installdat,type,elevation,watertype,diameter,rotation,tracerwire,modelid,comment,status,openleft,curopen,turnsclose,mfg,megalugmfg,megalugmdl,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"3355",,2014/10/20,Gate,4888.99275,Potable,"6","160",No,,,Active,Yes,Yes,r,Mueller,Star,,Ground,8b6d4481-51b6-4828-93b6-2da2b3601dd3,2019/02/13,lkoons,2019/02/13,lkoons,,3213106.75949214,1457885.61012514,./0.png
"3356",,2014/12/02,Gate,4681.33847,Potable,"2","90",No,,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,f8ae728d-b3fb-4c85-b4c2-91ac6ff8548c,2019/02/13,lkoons,2019/02/13,lkoons,,3234085.57416172,1407885.8170803,./0.png
"3357",,2014/11/19,Gate,4763.689891,Potable,"12","20",No,,,Active,Yes,Yes,"38",Mueller,Star,"3500",Feature,b6ea79c4-0bf6-4755-974e-0446eb7ed460,2019/02/13,lkoons,2019/02/13,lkoons,,3236561.10628414,1426455.01156914,./0.png
"3358",,2014/11/19,Gate,4762.78627,Potable,"6","110",No,,,Active,Yes,Yes,"20",Mueller,Star,"3500",Feature,bd295db3-3530-4f6d-a054-9b81bbcd1736,2019/02/13,lkoons,2019/02/13,lkoons,,3236559.24966055,1426459.25139005,./0.png
"3359",,2014/12/03,Gate,4693.721277,Potable,"4","90",No,,,Active,Yes,Yes,"14",Mueller,Star,"3500",Ground,25388b32-7a65-4183-bd4c-773681f6ab24,2019/02/13,lkoons,2019/02/13,lkoons,,3234007.34433131,1410530.20680465,./0.png
"3360",,2014/12/03,Gate,4693.659425,Potable,"4","0",No,,,Active,Yes,Yes,"14",Mueller,Star,"3500",Ground,4b4677a7-484b-44f7-8b89-736d6798a3d3,2019/02/13,lkoons,2019/02/13,lkoons,,3234006.67044814,1410528.84033756,./0.png
"3361",,2014/12/03,Gate,4690.078947,Potable,"4","0",No,,pluged,Active,Yes,Yes,"14",Mueller,Star,"3500",Ground,c1109b95-2ac0-4f08-a99a-7eeb603c7cd5,2019/02/13,lkoons,2019/02/13,lkoons,,3234008.65403996,1410528.50930148,./0.png
"3362",,2014/12/04,Gate,4909.8074,Potable,"2","0",No,,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,3c8356cc-d795-4278-a9d9-3b01ae910955,2019/02/13,lkoons,2019/02/13,lkoons,,3223285.52620806,1445419.70493889,./0.png
"3363",,2014/12/11,Gate,4810.76926,Potable,"2","90",No,,,Active,Yes,Yes,"14",AmericanFlowControl,,,Feature,6a58fa5d-eefa-4fdc-9f6f-396b2dd5d9c6,2019/02/13,lkoons,2019/02/13,lkoons,,3266550.73462497,1430596.17389047,./0.png
"3364",,2014/12/16,Gate,4837.820256,Potable,"4","0",No,,,Active,Yes,Yes,"13",Mueller,Star,"3500",Feature,a08cbdaf-a3f3-461c-b9be-158254b9d284,2019/02/13,lkoons,2019/02/13,lkoons,,3265365.13496205,1430577.40063407,./0.png
"3365",,2015/01/08,Gate,4791.322245,Potable,"8","90",No,,,Active,Yes,No,"27",AmericanFlowControl,Star,1500C,Feature,4b3d4d16-3a7b-4ba5-9e26-bc434a453c6c,2019/02/13,lkoons,2019/02/13,lkoons,,3221132.91896471,1440190.66224739,./0.png
"3366",,2015/01/21,Gate,4885.605074,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,5e741c3d-1adc-4cea-945d-023bcbb50c91,2019/02/13,lkoons,2019/02/13,lkoons,,3196097.22592597,1447186.47043423,./0.png
"3367",,2015/01/21,Gate,4880.34772,Potable,"2","90",No,,,Active,Yes,Yes,"9",AmericanFlowControl,Star,"3500",Feature,b1325289-9a8c-4c6a-8b26-4a954e51581f,2019/02/13,lkoons,2019/02/13,lkoons,,3195879.60857905,1447180.62497348,./0.png
"3368",,2015/02/13,Gate,4722.622975,Potable,"6","0",No,,,Active,Yes,Yes,,Clow,,,Ground,470ded0f-e1dd-47d0-98da-5ce11f3ca6d3,2019/02/13,lkoons,2019/02/13,lkoons,,3196925.30891547,1408250.7340014,./0.png
"3369",,2015/01/05,Gate,4627.181262,Potable,"6","90",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,bf55d8a6-d7fc-4d83-9d3d-19d2280b331d,2019/02/13,lkoons,2019/02/13,lkoons,,3232929.94228664,1409414.98364139,./0.png
"3370",,2015/02/11,Gate,4626.619707,Potable,"12","0",No,,,Active,Yes,Yes,"38",Mueller,Star,"3500",Feature,ea3798e2-abf3-49c2-8b62-9705cef081d0,2019/02/13,lkoons,2019/02/13,lkoons,,3234015.97193871,1409193.52739139,./0.png
"3371",,2015/02/11,Gate,4625.610589,Potable,"6","90",No,,,Active,Yes,Yes,"21",AmericanFlowControl,Star,"3500",Feature,ff78ac4a-2469-4959-94f0-388921560364,2019/02/13,lkoons,2019/02/13,lkoons,,3234044.70580514,1409192.04839173,./0.png
"3372",,2015/03/03,Gate,4628.481239,Potable,"8","0",No,,,Active,Yes,Yes,"26",AmericanFlowControl,Star,"3500",Feature,e6d467db-c576-4661-9455-ec2503f75146,2019/02/13,lkoons,2019/02/13,lkoons,,3234044.60081847,1409900.97643581,./0.png
"3373",,2015/03/10,Gate,4624.802018,Potable,"2","90",No,,,Active,Yes,No,"8",AmericanFlowControl,,,Feature,ca6d1a8f-9d68-4efa-adc5-5197750eeb80,2019/02/13,lkoons,2019/02/13,lkoons,,3234062.46561214,1409189.72424939,./0.png
"3374",,2015/03/27,Gate,4565.436568,Potable,"4","60",No,,,Active,Yes,Yes,"14",Mueller,Star,"3500",Feature,8290716f-2257-4e7f-af95-9e85da450742,2019/02/13,lkoons,2019/02/13,lkoons,,3244938.89399047,1399190.76819748,./0.png
"3473",Yes,2019/11/09,Gate,4918.41,NonPotable,"6","0",Yes,,"0",Active,Yes,Yes,"20",Clow,Ebba,"1400",Feature,,2021/06/12,rmaple,2021/06/12,rmaple,,3149622.084,1446497.629,./1.png
"3375",,2015/02/03,Gate,4626.516968,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,36032056-f26b-454e-af66-7eacae46aee6,2019/02/13,lkoons,2019/02/13,lkoons,,3233939.47865339,1409904.68016855,./0.png
"3376",,2015/02/03,Gate,4626.436028,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,375e7930-13ef-4cc7-80be-c74f5c6101e0,2019/02/13,lkoons,2019/02/13,lkoons,,3233962.40216397,1409903.82715189,./0.png
"3377",,2015/02/05,Gate,4626.782601,Potable,"6","90",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,24cf0171-3215-4b03-9187-fad2badd29b0,2019/02/13,lkoons,2019/02/13,lkoons,,3233982.46085089,1409904.32387006,./0.png
"3378",,2015/02/24,Gate,4694.495332,Potable,"12","90",No,,,Active,Yes,Yes,"38",AmericanFlowControl,Star,"3500",Feature,f8c0ac00-0082-4649-a9ab-495c19de7573,2019/02/13,lkoons,2019/02/13,lkoons,,3234018.27442755,1410557.36783956,./0.png
"3379",Yes,2013/11/05,CorpStop,4805.78557198,Potable,"1","0",,,,Active,Yes,Yes,,AYMcDonald,,,Feature,460a3c61-5243-43f4-a9f3-1c4cdbc2dce9,2019/02/13,lkoons,2019/02/13,lkoons,,3214869.11587556,1429579.12900856,./1.png
"3380",Yes,2013/11/05,CurbStop,4809.82952534,Potable,"1","0",,,,Active,Yes,Yes,,AYMcDonald,,,Feature,076a5ce3-3ae4-4f98-af8e-82ab54738149,2019/02/13,lkoons,2019/02/13,lkoons,,3214869.26351306,1429569.71793814,./1.png
"3381",Yes,2014/03/21,CurbStop,4818.10034758,Potable,"1","0",,,,Active,Yes,Yes,,AYMcDonald,,,Feature,e1045bdc-a5c9-4757-b379-f6bbab05d476,2019/02/13,lkoons,2019/02/13,lkoons,,3176068.86047097,1424750.87816639,./1.png
"3382",Yes,2015/05/07,CurbStop,5009.49311056,Potable,"1","360",,,,Active,Yes,Yes,,AYMcDonald,,,Ground,bd44ce2f-3aa1-44de-9211-7712f0a2d284,2019/02/13,lkoons,2019/02/13,lkoons,,3210754.44070597,1471787.77260947,./1.png
"3383",Yes,2014/02/03,CorpStop,4700.53847399,Potable,"1","0",,,,Active,Yes,Yes,,AYMcDonald,,,Feature,59312283-8043-46b7-baef-6b917ee4220e,2019/02/13,lkoons,2019/02/13,lkoons,,3225790.12979464,1408005.51697214,./1.png
"3384",Yes,2015/06/12,Gate,4761.24192008,Potable,"8","360",No,,,Active,Yes,Yes,,AmericanFlowControl,Star,"3500",Feature,5c5f17fd-7b3d-4914-ae37-ac3daa19e9da,2019/02/13,lkoons,2019/02/13,lkoons,,3280945.43910322,1441563.09979123,./0.png
"3385",Yes,2015/06/12,Gate,4760.3815139,Potable,"2","360",No,,,Active,Yes,Yes,,AmericanFlowControl,Star,"3500",Feature,06c84d25-b58f-4660-9d9e-e0b061c03286,2019/02/13,lkoons,2019/02/13,lkoons,,3280945.45189847,1441560.29467873,./0.png
"3386",Yes,2015/06/26,Gate,4782.76304781,Potable,"4","360",No,,,Active,Yes,Yes,"12",AmericanFlowControl,Star,"3500",Feature,fc7cd971-e635-48fd-8dc1-382df0bd2356,2019/02/13,lkoons,2019/02/13,lkoons,,3281545.31749664,1445420.7108424,./0.png
"3387",Yes,2015/07/07,Gate,4786.73352576,Potable,"2","360",No,,,Active,Yes,Yes,"8",AmericanFlowControl,,,Ground,85df3b20-220e-4ecd-9afe-08517c0d788b,2019/02/13,lkoons,2019/02/13,lkoons,,3281543.16592614,1445502.00529923,./0.png
"3388",Yes,2015/07/07,Gate,4786.90416812,Potable,"4","360",No,,,Active,Yes,No,"14",AmericanFlowControl,Star,"3500",Ground,7b68fbf3-b478-4084-b09a-d4c8169899f4,2019/02/13,lkoons,2019/02/13,lkoons,,3281545.65443823,1445505.84288998,./0.png
"3389",Yes,2015/07/07,Gate,4782.51094202,Potable,"4","360",No,,,Active,Yes,No,"14",AmericanFlowControl,Star,"3500",Ground,d8b080af-471f-497b-9a4f-1a7033ecb1a4,2019/02/13,lkoons,2019/02/13,lkoons,,3281545.89787605,1445521.1319014,./0.png
"3390",Yes,2015/05/18,Gate,4828.84826762,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,fb81420f-b8af-4169-9e25-7031226fd43a,2019/02/13,lkoons,2019/02/13,lkoons,,3176522.6404033,1426030.53407164,./0.png
"3391",Yes,2015/05/18,Gate,4829.40541137,Potable,"8","0",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,a366aebc-d70a-40d8-baa3-7251fe81a9e2,2019/02/13,lkoons,2019/02/13,lkoons,,3176505.57613297,1426078.75182298,./0.png
"3392",Yes,2015/05/18,Gate,4828.2506288,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,19202931-2b9b-4e12-8a14-589de73caab2,2019/02/13,lkoons,2019/02/13,lkoons,,3176460.47386096,1426241.43752123,./0.png
"3393",Yes,2015/05/18,Gate,4828.48000937,Potable,"8","360",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,0bdd166c-d449-44ca-84cb-7227bfef4f56,2019/02/13,lkoons,2019/02/13,lkoons,,3176461.51355706,1426247.79938515,./0.png
"3394",Yes,2015/05/18,Ball,4827.76152172,Potable,"2","0",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,3c516e4b-229a-4d13-8dda-9ebd479f6035,2019/02/13,lkoons,2019/02/13,lkoons,,3176435.12811114,1426334.98851523,./1.png
"3395",Yes,2015/05/21,Gate,4831.53600416,Potable,"6","360",Yes,,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,cf14b921-2a61-4cae-a7e7-5806cace8443,2019/02/13,lkoons,2019/02/13,lkoons,,3176208.52062473,1425999.96917215,./0.png
"3396",Yes,2015/05/21,Gate,4832.76320594,Potable,"6","0",Yes,,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,7dddaf01-97c3-48b8-b767-67ff2ed0ebe6,2019/02/13,lkoons,2019/02/13,lkoons,,3175979.25992839,1425995.61944331,./0.png
"3397",,2015/08/14,Gate,4758.5190301,Potable,"8","0",No,1ContrerasLE,,Active,Yes,Yes,"26",AmericanFlowControl,,,Feature,2d4a9e1e-d2a3-4324-8682-f9b060b672e6,2019/02/13,lkoons,2019/02/13,lkoons,,3280985.48954806,1438546.44604765,./0.png
"3398",,2015/08/14,Gate,4764.23046225,Potable,"2","0",No,24ContrerasLE,,Active,Yes,Yes,"8",Mueller,,,Feature,4576f287-a88a-4ac8-89d7-309bfb1e0ad4,2019/02/13,lkoons,2019/02/13,lkoons,,3281033.08426914,1438928.33800039,./0.png
"3399",,2015/06/25,Gate,4789.1703927,Potable,"8","0",No,400ContrerasLE,,Active,Yes,Yes,"24",Clow,Star,"3500",Feature,b47659ff-4d28-4e01-b991-b893e00bc9e6,2019/02/13,lkoons,2019/02/13,lkoons,,3280828.56663355,1445385.97469139,./0.png
"3400",,2015/06/25,Gate,4788.83606539,Potable,"8","0",No,402ContrerasLE,,Active,Yes,Yes,"24",AmericanFlowControl,Star,"3500",Feature,1bd4798b-a719-4e5e-a91f-68a65ec19f23,2019/02/13,lkoons,2019/02/13,lkoons,,3280831.98493381,1445388.68301931,./0.png
"3401",,2015/08/14,Gate,4764.22927713,Potable,"2","0",No,491ContrerasLE,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,9ef9e1b9-875f-41d4-9ebf-2cd4029ed955,2019/02/13,lkoons,2019/02/13,lkoons,,3281033.1400433,1438928.36752789,./0.png
"3402",,2018/02/26,Gate,5212.2307703,Potable,"4","0",No,"3",,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,09a06c74-a206-4f3a-97ee-38163014f2ed,2019/02/13,lkoons,2019/02/13,lkoons,,3157469.82122555,1470885.55984698,./0.png
"3403",,2018/03/01,Gate,5220.1175819,Potable,"4","0",No,"4",,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,3dd73157-717a-4ddc-b9ca-b9d7c4946460,2019/02/13,lkoons,2019/02/13,lkoons,,3157686.86016156,1470904.55521581,./0.png
"3404",,2018/05/07,Gate,5221.32461612,Potable,"4","0",No,"15",,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,11af902c-f38c-483f-a6ef-6dc92c08498f,2019/02/13,lkoons,2019/02/13,lkoons,,3157747.92434388,1470906.64641897,./0.png
"3405",,2018/06/12,Gate,5222.2886574,Potable,"2","0",No,"40",,Active,Yes,Yes,"8",Mueller,Star,"3500",Feature,07691e27-8bb1-4716-a279-2eebf5ee3a72,2019/02/13,lkoons,2019/02/13,lkoons,,3157721.84073463,1470907.18677223,./0.png
"3406",,2015/07/27,Gate,4944.23417468,Potable,"8","0",No,4CR13Reloc,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,0fae028e-4c6f-4f7a-ab74-de056be4d55a,2019/02/13,lkoons,2019/02/13,lkoons,,3154460.80230922,1441034.85872173,./0.png
"3407",,2015/07/27,Gate,4944.00203691,Potable,"4","0",No,10CR13Reloc,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,4ab9282b-7e8a-4d6b-a2af-a9df9cb428a6,2019/02/13,lkoons,2019/02/13,lkoons,,3154477.38200048,1441033.61889482,./0.png
"3408",,2015/10/28,Gate,4951.45812761,Potable,"2","0",No,22CR13Reloc,,Active,Yes,Yes,,USPipe,,,Ground,f821bd3a-6f6c-4d43-abe2-daf68bb5319a,2019/02/13,lkoons,2019/02/13,lkoons,,3154477.38265663,1441034.09527181,./0.png
"3409",,2015/05/18,Gate,4823.1964109,Potable,"6","0",Yes,13HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,17ca8bbd-564b-46b7-9396-1e9af516a6fe,2019/02/13,lkoons,2019/02/13,lkoons,,3176488.76415873,1425666.56170248,./0.png
"3410",,2015/05/18,Gate,4823.33821806,Potable,"8","0",Yes,14HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,305fbf3e-355f-456d-857c-79807717f64a,2019/02/13,lkoons,2019/02/13,lkoons,,3176489.31238598,1425669.3802664,./0.png
"3411",,2015/05/18,Gate,4829.36880842,Potable,"6","0",Yes,62HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,bcde3377-74e7-4156-ad98-318b3997704d,2019/02/13,lkoons,2019/02/13,lkoons,,3176506.77823031,1426084.85515723,./0.png
"3412",,2015/05/18,Gate,4829.08302119,Potable,"6","0",Yes,63HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,3572699e-d7ca-42fb-9e01-c0a4ad777b8f,2019/02/13,lkoons,2019/02/13,lkoons,,3176501.61649522,1426083.45850648,./0.png
"3413",,2015/05/21,Gate,4824.84135366,Potable,"6","0",Yes,144HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,2e48e779-c0e3-4658-85eb-89985cbd31b0,2019/02/13,lkoons,2019/02/13,lkoons,,3176214.65939197,1425860.00422898,./0.png
"3414",,2015/05/21,Gate,4832.75585125,Potable,"6","0",Yes,178HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,e547df01-b26a-44a2-872f-93353efa7f01,2019/02/13,lkoons,2019/02/13,lkoons,,3175973.64215747,1425996.98558231,./0.png
"3415",,2015/05/21,Gate,4832.64758724,Potable,"6","0",Yes,189HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,1feb5819-f41c-45ed-891a-830050ac1010,2019/02/13,lkoons,2019/02/13,lkoons,,3175935.96211472,1426000.14600906,./0.png
"3416",,2015/05/21,Gate,4832.36858688,Potable,"2","0",No,230HV2,,Active,Yes,Yes,,Mueller,,,Feature,dca8e5a6-9737-4f75-91ed-8afb3045cd5a,2019/02/13,lkoons,2019/02/13,lkoons,,3175945.87154372,1426233.66785173,./0.png
"3417",,2015/05/21,Gate,4834.47203352,Potable,"6","0",No,238HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,0fae3ee8-66af-42e6-a129-ebd33d69149a,2019/02/13,lkoons,2019/02/13,lkoons,,3175693.22703588,1426015.56723806,./0.png
"3418",,2015/05/21,Gate,4834.34845983,Potable,"6","0",No,239HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,b6c8d706-000c-4f63-aad7-e015e6f9d295,2019/02/13,lkoons,2019/02/13,lkoons,,3175690.59023014,1426016.82871848,./0.png
"3419",,2015/05/21,Gate,4823.92023315,Potable,"6","0",Yes,259HV2,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,4d31ab30-242e-42c5-b6e2-750c02dd7e04,2019/02/13,lkoons,2019/02/13,lkoons,,3176049.43498489,1425642.56011006,./0.png
"3420",,2015/05/26,Gate,4826.17206874,Potable,"6","0",Yes,311HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,7d631b05-60d1-499f-9295-affe9e862515,2019/02/13,lkoons,2019/02/13,lkoons,,3175718.21255022,1425722.36703706,./0.png
"3421",,2015/05/26,Gate,4827.52433221,Potable,"2","0",Yes,333HV2,,Active,Yes,Yes,r,Mueller,,,Feature,e9aadde4-da1a-48ab-9ba7-dca9cd802d1f,2019/02/13,lkoons,2019/02/13,lkoons,,3176692.42188789,1426135.76450422,./0.png
"3422",,2015/05/26,Gate,4829.86077798,Potable,"6","0",Yes,347HV2,,Active,Yes,Yes,r,Mueller,Star,,Feature,eeb309eb-a9e0-4abc-a905-2d3bccec6b3e,2019/02/13,lkoons,2019/02/13,lkoons,,3175443.41880848,1425662.90324523,./0.png
"3423",,2015/05/26,Gate,4829.36214981,Potable,"6","0",Yes,352HV2,,Active,Yes,Yes,r,Mueller,Star,,Feature,77a94d22-fcc6-4b02-890a-e4287adf7c0c,2019/02/13,lkoons,2019/02/13,lkoons,,3175442.21080564,1425717.76829298,./0.png
"3424",,2015/05/26,Gate,4829.31464392,Potable,"6","0",Yes,356HV2,,Active,Yes,Yes,r,Mueller,Star,,Feature,632534ff-9d46-4a76-a4c6-0a5ff5e6b115,2019/02/13,lkoons,2019/02/13,lkoons,,3175443.39748305,1425720.42511182,./0.png
"3425",,2015/05/26,Gate,4832.19388481,Potable,"6","0",Yes,402HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,c5208fae-6b20-4d5d-a5e7-cb9a6304bdc9,2019/02/13,lkoons,2019/02/13,lkoons,,3175464.11397706,1426004.96653748,./0.png
"3426",,2015/05/26,Gate,4832.15325476,Potable,"6","0",Yes,404HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,2966faa4-67b4-457d-9c9d-07173ec49347,2019/02/13,lkoons,2019/02/13,lkoons,,3175464.89744006,1426007.75196497,./0.png
"3427",,2015/05/26,Gate,4832.78943986,Potable,"6","0",No,427HV2,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,b044c939-0d31-429f-873c-7ba5f322ee98,2019/02/13,lkoons,2019/02/13,lkoons,,3175425.0461418,1426091.03066981,./0.png
"3428",,2016/03/29,Gate,4856.84241964,Potable,"4","0",No,3leak23-70,,Active,Yes,Yes,,AmericanFlowControl,Star,"3500",Feature,624cda7a-211d-4519-a38a-5b1cf8f7fc50,2019/02/13,lkoons,2019/02/13,lkoons,,3180503.85849072,1423558.85397564,./0.png
"3429",,2014/04/15,Gate,4820.22899263,Potable,"6","0",Yes,144HV,,Active,Yes,Yes,,AmericanFlowControl,Ford,1500C,Feature,126e7bf9-eb63-42dc-96a7-4deaab0b55ee,2019/02/13,lkoons,2019/02/13,lkoons,,3175902.24827139,1425092.07466248,./0.png
"3430",,2016/03/29,Gate,4856.84241964,Potable,"4","0",No,3Leak23-70,,Active,Yes,Yes,,AmericanFlowControl,Star,"3500",Feature,3fba2893-2bb8-4177-970a-b0adc86d2168,2019/02/13,lkoons,2019/02/13,lkoons,,3180503.85849072,1423558.85397564,./0.png
"3431",,2017/06/08,Gate,4804.58136569,Potable,"2","0",No,3Leak43-78,,Active,Yes,Yes,,Mueller,,,Feature,a7533f0d-994d-444a-a5dd-d2a4fa49a1bc,2019/02/13,lkoons,2019/02/13,lkoons,,3233771.25228381,1442876.04040681,./0.png
"3432",,2017/08/28,Gate,4890.92408909,Potable,"8","0",No,3GanderValley,,Active,Yes,No,"26",AmericanFlowControl,Star,"3600",Feature,756e75b0-0631-429f-84a1-3f1b9249a18b,2019/02/13,lkoons,2019/02/13,lkoons,,3169915.94003405,1429760.8031859,./0.png
"3433",,2017/08/30,Gate,4887.07211857,Potable,"2","0",Yes,8GanderValley,,Active,Yes,Yes,"8",Mueller,Ebba,"3500",Feature,8d8a4206-420c-4f04-8fe9-f863f38d3165,2019/02/13,lkoons,2019/02/13,lkoons,,3169892.17958289,1429758.91145739,./0.png
"3434",,2017/09/01,Gate,4880.57530081,Potable,"8","0",Yes,28GanderValley,,Active,Yes,Yes,"26",Pratt,Ford,"3600",Feature,3aa613df-67a2-4237-95ef-44741a914830,2019/02/13,lkoons,2019/02/13,lkoons,,3169226.64941789,1429681.14028747,./0.png
"3435",,2015/06/11,Gate,4746.46776959,Potable,"12","0",Yes,1LeakKup160,,Active,Yes,Yes,,Mueller,,,Feature,7c558d06-a83c-436f-b852-536a73088735,2019/02/13,lkoons,2019/02/13,lkoons,,3211041.88796572,1418956.80510889,./0.png
"3436",,2016/09/19,Gate,4783.4495608,Potable,"2","0",No,236125CR43FH,,Active,Yes,Yes,"9",Clow,Ford,1500C,Feature,acba0aa0-57d5-468d-a894-56db210baaeb,2019/02/13,lkoons,2019/02/13,lkoons,,3233872.26290855,1435999.92194122,./0.png
"3437",,2015/05/18,Gate,4978.22683394,Potable,"2","0",No,3T2Abandon,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,33aaa31e-2e97-47be-8fe0-4e2201c6f5ab,2019/02/13,lkoons,2019/02/13,lkoons,,3172484.87518489,1431311.98774756,./0.png
"3438",,2015/05/18,Gate,4977.88647373,Potable,"2","0",No,4T2Abandon,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,200cc1d0-77ad-4682-b20e-9af43010f453,2019/02/13,lkoons,2019/02/13,lkoons,,3172484.24756147,1431311.3138644,./0.png
"3439",,2014/12/19,Gate,5149.19987524,Potable,"8","0",No,475NEWT2,,Active,Yes,Yes,lef,Mueller,Star,1500C,Feature,53dc88e9-4406-4774-ad46-b2bb61c1831a,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3097192.88633347,1460042.28330523,./0.png
"3440",,2014/12/20,Gate,5148.56910128,Potable,"8","0",No,480NEWT2,,Active,Yes,Yes,lef,Mueller,Ebba,1500C,Feature,fbee7629-b52d-4622-a3a4-70e5bc9c92f5,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3097194.06579305,1460022.3843949,./0.png
"3441",,2015/01/12,Butterfly,5204.24319639,Potable,"54","0",No,549NEWT2,,Active,Yes,Yes,ri,Pratt,,1500C,Feature,7fc5cfa5-7da6-4429-a713-06805fb8c7c3,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3094704.56289805,1459340.96909106,./0.png
"3442",,2015/01/22,Gate,5183.87621594,Potable,"8","0",No,621NEWT2,,Active,Yes,Yes,,Mueller,Star,1500C,Feature,2432d893-721d-4e49-ad20-d3b6f8b64cb2,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3095517.94414531,1459717.28723606,./0.png
"3443",,2015/01/27,Butterfly,5192.7828986,Potable,"42","0",No,668NEWT2,,Active,Yes,Yes,,Pratt,Star,1500C,Feature,8b1ee236-cf84-4496-81bf-9fc36dbf81ed,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3095157.54722831,1459691.90900597,./0.png
"3444",,2015/01/28,Butterfly,5203.83087266,Potable,"24","0",No,678NEWT2,,Active,Yes,Yes,,Pratt,Star,1500C,Feature,b63421cd-4c11-4233-9070-82ea69a29378,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3094845.26996572,1459354.06913048,./0.png
"3445",,2015/01/28,Butterfly,5203.269124,Potable,"16","0",No,693NEWT2,,Active,Yes,Yes,,Pratt,Star,1500C,Feature,199d56cc-b48f-4d12-b6bb-32966914ba61,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3094838.13809022,1459354.02221456,./0.png
"3446",,2015/01/28,Butterfly,5203.08393937,Potable,"12","0",No,707NEWT2,,Active,Yes,Yes,,Pratt,Star,1500C,Feature,4f0cb6e4-dbff-40cd-a654-f01dfc276ce4,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3094832.20995247,1459353.8109289,./0.png
"3447",,2015/02/12,Butterfly,5102.97694718,Potable,"42","0",Yes,930NEWT2,,Active,Yes,Yes,,Pratt,Star,1500C,Feature,7f18dea9-6a7d-4601-9629-ec034dbbae07,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3101644.03425531,1461524.29904197,./0.png
"3448",,2015/02/18,Gate,5101.14373561,Potable,"8","0",No,945NEWT2,,Active,Yes,Yes,,Mueller,Star,1500C,Feature,ffe13d8a-abc2-4cde-a7cb-e9fcd15b070a,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3101635.69437698,1461518.63041814,./0.png
"3449",,2015/03/04,Butterfly,5076.01260069,Potable,"42","0",Yes,1177NEWT2,,Active,Yes,Yes,r,Pratt,Star,1500C,Feature,f57e514f-92b0-4d45-a430-769abd9a5634,2019/02/13,lkoons,2019/02/13,lkoons,NEWT2,3104303.31535405,1461678.28790723,./0.png
